loyalty_number,country,province,city,postal_code,postal_code_valid,gender,education,salary,salary_reported,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date,is_active,enrollment_cohort,months_to_cancellation,has_multiple_activity
467182,Canada,Alberta,Edmonton,T9G 1W3,TRUE,Female,Bachelor,102347.0,TRUE,Married,Star,4160.02,Standard,2013-12-01,2018-10-01,FALSE,2013-12,58,FALSE
601407,Canada,Ontario,Toronto,M2M 7K8,TRUE,Male,Bachelor,72809.0,TRUE,Married,Star,4165.17,Standard,2015-09-01,,TRUE,2015-09,,FALSE
700871,Canada,Newfoundland,St. John's,A1C 6H9,TRUE,Female,Bachelor,74567.0,TRUE,Married,Star,4165.25,Standard,2015-12-01,,TRUE,2015-12,,FALSE
203809,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,High School or Below,54160.0,TRUE,Married,Star,4165.35,Standard,2012-07-01,,TRUE,2012-07,,FALSE
705589,Canada,Ontario,Toronto,P1L 8X8,TRUE,Female,College,,FALSE,Single,Star,4165.99,Standard,2012-05-01,,TRUE,2012-05,,FALSE
354438,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,College,,FALSE,Married,Star,4167.09,Standard,2018-09-01,,TRUE,2018-09,,TRUE
746060,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,College,,FALSE,Married,Star,4167.09,Standard,2014-04-01,,TRUE,2014-04,,FALSE
469718,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,73544.0,TRUE,Married,Star,4167.42,Standard,2013-01-01,,TRUE,2013-01,,FALSE
164429,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,57852.0,TRUE,Single,Star,4169.36,Standard,2012-09-01,,TRUE,2012-09,,FALSE
708373,Canada,Ontario,Toronto,M2P 4F6,FALSE,Female,Bachelor,57852.0,TRUE,Single,Star,4169.36,Standard,2017-03-01,,TRUE,2017-03,,FALSE
225088,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,97991.0,TRUE,Married,Star,4170.34,Standard,2015-09-01,,TRUE,2015-09,,FALSE
100214,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,63253.0,TRUE,Married,Star,4170.57,Standard,2015-08-01,,TRUE,2015-08,,FALSE
459999,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,53465.0,TRUE,Single,Star,4170.69,Standard,2017-09-01,,TRUE,2017-09,,FALSE
553936,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,53465.0,TRUE,Single,Star,4170.69,Standard,2014-12-01,2015-08-01,FALSE,2014-12,8,FALSE
268128,Canada,Ontario,Toronto,P1W 1K4,TRUE,Female,High School or Below,47663.0,TRUE,Married,Star,4177.88,Standard,2013-01-01,,TRUE,2013-01,,FALSE
930584,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,College,,FALSE,Single,Star,4185.76,Standard,2015-07-01,,TRUE,2015-07,,FALSE
327796,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,College,,FALSE,Single,Star,4191.06,Standard,2017-06-01,,TRUE,2017-06,,FALSE
947467,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,49937.0,TRUE,Married,Star,4196.43,Standard,2015-02-01,,TRUE,2015-02,,FALSE
743510,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,College,,FALSE,Single,Star,4196.65,Standard,2016-05-01,,TRUE,2016-05,,FALSE
580324,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,61113.0,TRUE,Married,Star,4198.03,Standard,2013-06-01,,TRUE,2013-06,,FALSE
845613,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Male,Bachelor,54297.0,TRUE,Married,Star,4198.03,Standard,2018-10-01,,TRUE,2018-10,,FALSE
645919,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,66297.0,TRUE,Divorced,Aurora,7484.31,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
423324,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,Bachelor,69599.0,TRUE,Divorced,Star,4200.37,Standard,2017-12-01,,TRUE,2017-12,,FALSE
101945,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Male,Bachelor,86098.0,TRUE,Married,Star,4202.66,Standard,2013-11-01,,TRUE,2013-11,,FALSE
713636,Canada,Ontario,London,M5B 3E4,TRUE,Male,Doctor,48109.0,TRUE,Married,Star,4212.8,Standard,2014-08-01,,TRUE,2014-08,,FALSE
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Doctor,74238.0,TRUE,Married,Star,4213.92,Standard,2017-03-01,,TRUE,2017-03,,FALSE
789421,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Female,College,,FALSE,Single,Star,4217.86,Standard,2016-11-01,,TRUE,2016-11,,FALSE
914255,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Male,College,,FALSE,Single,Star,4217.86,Standard,2015-11-01,2016-07-01,FALSE,2015-11,8,FALSE
675879,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Male,Bachelor,78617.0,TRUE,Married,Aurora,8000.55,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
404426,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Doctor,99696.0,TRUE,Married,Star,4223.27,Standard,2014-09-01,,TRUE,2014-09,,FALSE
260106,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Female,Bachelor,88876.0,TRUE,Single,Star,4228.25,Standard,2013-06-01,2017-04-01,FALSE,2013-06,46,FALSE
827194,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,71450.0,TRUE,Married,Aurora,8255.76,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Male,College,,FALSE,Married,Star,4228.73,Standard,2013-01-01,,TRUE,2013-01,,FALSE
397518,Canada,Saskatchewan,Regina,S6J 3G0,TRUE,Male,Bachelor,76056.0,TRUE,Married,Star,4235.18,Standard,2018-01-01,2018-09-01,FALSE,2018-01,8,FALSE
645742,Canada,Ontario,Kingston,M9K 2P4,TRUE,Male,Bachelor,76056.0,TRUE,Married,Star,4235.18,Standard,2014-08-01,2015-08-01,FALSE,2014-08,12,FALSE
872932,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Male,High School or Below,72685.0,TRUE,Married,Star,4236.3,Standard,2015-03-01,,TRUE,2015-03,,FALSE
407945,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Bachelor,75108.0,TRUE,Married,Star,4236.47,Standard,2012-12-01,,TRUE,2012-12,,FALSE
211714,Canada,British Columbia,Vancouver,V6E 3Z3,TRUE,Female,Doctor,103572.0,TRUE,Married,Star,4236.84,Standard,2015-06-01,,TRUE,2015-06,,FALSE
410982,Canada,Ontario,Trenton,K8V 4B2,TRUE,Male,Master,132353.0,TRUE,Married,Star,4237.37,Standard,2017-02-01,,TRUE,2017-02,,FALSE
905213,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Master,132353.0,TRUE,Married,Star,4237.37,Standard,2015-10-01,,TRUE,2015-10,,FALSE
147898,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Female,High School or Below,59849.0,TRUE,Divorced,Star,4241.64,Standard,2012-08-01,,TRUE,2012-08,,FALSE
530105,Canada,Ontario,London,M5B 3E4,TRUE,Male,College,,FALSE,Single,Star,4242.69,Standard,2017-11-01,2018-07-01,FALSE,2017-11,8,FALSE
610946,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Female,Bachelor,56947.0,TRUE,Married,Star,4244.47,Standard,2016-12-01,,TRUE,2016-12,,FALSE
383108,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,64497.0,TRUE,Married,Star,4247.68,Standard,2012-06-01,,TRUE,2012-06,,FALSE
836343,Canada,Ontario,Toronto,P1L 8X8,TRUE,Female,Bachelor,64497.0,TRUE,Married,Star,4247.68,Standard,2017-04-01,,TRUE,2017-04,,FALSE
110262,Canada,Alberta,Edmonton,T9G 1W3,TRUE,Male,Bachelor,52267.0,TRUE,Married,Aurora,9427.68,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
585357,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Male,College,,FALSE,Single,Star,4250.28,Standard,2016-10-01,,TRUE,2016-10,,FALSE
784804,Canada,Alberta,Banff,T4V 1D4,FALSE,Female,College,,FALSE,Single,Star,4250.28,Standard,2015-08-01,,TRUE,2015-08,,FALSE
719633,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,52109.0,TRUE,Divorced,Star,4250.78,Standard,2016-12-01,,TRUE,2016-12,,FALSE
715764,Canada,Manitoba,Winnipeg,R3R 3T4,TRUE,Male,College,,FALSE,Single,Star,4253.28,Standard,2016-08-01,,TRUE,2016-08,,FALSE
753473,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,Doctor,70996.0,TRUE,Single,Star,4254.62,Standard,2013-07-01,,TRUE,2013-07,,FALSE
980856,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Male,Doctor,70996.0,TRUE,Single,Star,4254.62,Standard,2015-02-01,,TRUE,2015-02,,FALSE
271660,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,College,,FALSE,Married,Star,4270.03,Standard,2015-04-01,,TRUE,2015-04,,FALSE
342980,Canada,Alberta,Peace River,T9O 2W2,FALSE,Female,Bachelor,69086.0,TRUE,Single,Aurora,19480.5,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
830547,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Male,Bachelor,51111.0,TRUE,Single,Star,4271.2,Standard,2018-05-01,,TRUE,2018-05,,FALSE
264936,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,College,,FALSE,Single,Star,4272.81,Standard,2013-08-01,,TRUE,2013-08,,FALSE
436498,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,College,,FALSE,Single,Star,4272.81,Standard,2013-11-01,2016-03-01,FALSE,2013-11,28,FALSE
976513,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Bachelor,92067.0,TRUE,Married,Star,4273.59,Standard,2014-08-01,,TRUE,2014-08,,FALSE
828776,Canada,Ontario,Toronto,P2T 6G3,TRUE,Male,Bachelor,60899.0,TRUE,Married,Star,4274.62,Standard,2017-05-01,,TRUE,2017-05,,FALSE
240362,Canada,Ontario,Toronto,M2M 7K8,TRUE,Male,Bachelor,58756.0,TRUE,Married,Star,4276.36,Standard,2014-10-01,,TRUE,2014-10,,FALSE
137845,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,88445.0,TRUE,Married,Star,4277.27,Standard,2013-06-01,,TRUE,2013-06,,FALSE
430569,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,Bachelor,87462.0,TRUE,Married,Star,4277.56,Standard,2016-10-01,,TRUE,2016-10,,FALSE
317001,Canada,Ontario,Trenton,K8V 4B2,TRUE,Male,Bachelor,61809.0,TRUE,Married,Star,4282.95,Standard,2018-08-01,,TRUE,2018-08,,FALSE
625870,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,61809.0,TRUE,Married,Star,4282.95,Standard,2013-08-01,,TRUE,2013-08,,FALSE
660554,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,61809.0,TRUE,Married,Star,4282.95,Standard,2017-10-01,,TRUE,2017-10,,FALSE
917630,Canada,Ontario,Toronto,P2T 6G3,TRUE,Female,Bachelor,61809.0,TRUE,Married,Star,4282.95,Standard,2016-12-01,,TRUE,2016-12,,FALSE
670686,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,College,,FALSE,Single,Star,4291.06,Standard,2018-05-01,,TRUE,2018-05,,FALSE
717660,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Male,College,,FALSE,Single,Star,4293.01,Standard,2015-03-01,,TRUE,2015-03,,FALSE
450621,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,77083.0,TRUE,Married,Star,4296.6,Standard,2015-03-01,,TRUE,2015-03,,FALSE
939562,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Female,Bachelor,95467.0,TRUE,Married,Star,4297.02,Standard,2016-12-01,,TRUE,2016-12,,FALSE
135250,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Male,Bachelor,88089.0,TRUE,Married,Star,4298.66,Standard,2013-08-01,,TRUE,2013-08,,FALSE
714555,Canada,Ontario,Toronto,P2T 6G3,TRUE,Male,Bachelor,64387.0,TRUE,Divorced,Star,4299.84,Standard,2013-08-01,,TRUE,2013-08,,FALSE
947868,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,96733.0,TRUE,Married,Star,4300.9,Standard,2012-05-01,,TRUE,2012-05,,FALSE
573661,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,Bachelor,86098.0,TRUE,Single,Star,4303.64,Standard,2018-08-01,,TRUE,2018-08,,FALSE
228580,Canada,Ontario,Toronto,M8Y 4K8,TRUE,Male,Bachelor,54643.0,TRUE,Single,Star,4305.79,Standard,2012-05-01,,TRUE,2012-05,,FALSE
557500,Canada,Ontario,Toronto,M1R 4K3,TRUE,Female,Bachelor,49606.0,TRUE,Married,Star,4305.81,Standard,2015-11-01,,TRUE,2015-11,,FALSE
238233,Canada,Ontario,Toronto,M2Z 4K1,TRUE,Male,Bachelor,85577.0,TRUE,Married,Star,4307.42,Standard,2017-04-01,,TRUE,2017-04,,FALSE
979309,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Bachelor,63654.0,TRUE,Single,Star,4312.77,Standard,2013-03-01,,TRUE,2013-03,,FALSE
342483,Canada,Alberta,Calgary,T3E 2V9,TRUE,Male,College,,FALSE,Single,Aurora,23706.11,Promotion,2018-03-01,,TRUE,2018-03,,FALSE
833569,Canada,Saskatchewan,Regina,S6J 3G0,TRUE,Female,College,,FALSE,Single,Star,4314.07,Standard,2017-09-01,,TRUE,2017-09,,FALSE
120046,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Bachelor,56411.0,TRUE,Married,Star,4314.17,Standard,2017-07-01,,TRUE,2017-07,,FALSE
816881,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,56411.0,TRUE,Married,Star,4314.17,Standard,2018-06-01,,TRUE,2018-06,,FALSE
717700,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,Bachelor,62093.0,TRUE,Married,Star,4315.79,Standard,2015-09-01,,TRUE,2015-09,,FALSE
384146,Canada,Alberta,Peace River,T9O 2W2,FALSE,Female,High School or Below,48890.0,TRUE,Married,Nova,2790.23,Promotion,2018-04-01,2018-12-01,FALSE,2018-04,8,FALSE
245465,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Male,Doctor,69818.0,TRUE,Married,Star,4319.15,Standard,2015-08-01,,TRUE,2015-08,,FALSE
510372,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,College,,FALSE,Divorced,Star,4322.24,Standard,2018-07-01,,TRUE,2018-07,,FALSE
709920,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Female,Bachelor,82427.0,TRUE,Married,Star,4327.1,Standard,2013-01-01,,TRUE,2013-01,,FALSE
156031,Canada,Quebec,Montreal,H2Y 4R4,TRUE,Female,Bachelor,84981.0,TRUE,Married,Star,4328.37,Standard,2014-12-01,2015-08-01,FALSE,2014-12,8,FALSE
143784,Canada,Quebec,Montreal,H2Y 2W2,TRUE,Female,Bachelor,76159.0,TRUE,Married,Star,4330.39,Standard,2013-01-01,,TRUE,2013-01,,FALSE
602176,Canada,Quebec,Quebec City,G1B 3L5,TRUE,Female,Bachelor,76159.0,TRUE,Married,Star,4330.39,Standard,2016-08-01,2018-05-01,FALSE,2016-08,21,FALSE
870998,Canada,British Columbia,Vancouver,V1E 4R6,TRUE,Male,Bachelor,76159.0,TRUE,Married,Star,4330.39,Standard,2016-04-01,,TRUE,2016-04,,FALSE
958224,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,76159.0,TRUE,Married,Star,4330.39,Standard,2015-12-01,,TRUE,2015-12,,FALSE
837628,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,60928.0,TRUE,Married,Star,4330.77,Standard,2014-10-01,,TRUE,2014-10,,FALSE
395460,Canada,Alberta,Edmonton,T9G 1W3,TRUE,Male,College,,FALSE,Single,Star,4330.8,Standard,2013-12-01,,TRUE,2013-12,,FALSE
136547,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Female,Bachelor,92131.0,TRUE,Married,Star,4331.46,Standard,2012-09-01,,TRUE,2012-09,,FALSE
780631,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,Bachelor,92131.0,TRUE,Married,Star,4331.46,Standard,2018-11-01,,TRUE,2018-11,,FALSE
166712,Canada,Saskatchewan,Regina,S1J 3C5,TRUE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2014-08-01,,TRUE,2014-08,,FALSE
217695,Canada,Ontario,Trenton,K8V 4B2,TRUE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2013-09-01,,TRUE,2013-09,,FALSE
263707,Canada,Nova Scotia,Halifax,B3J 9S2,TRUE,Female,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2014-05-01,,TRUE,2014-05,,FALSE
638368,Canada,Quebec,Montreal,H2T 2J6,TRUE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2013-11-01,,TRUE,2013-11,,FALSE
695529,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2012-12-01,,TRUE,2012-12,,FALSE
871203,Canada,Ontario,Toronto,M1R 4K3,TRUE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2017-12-01,,TRUE,2017-12,,FALSE
915571,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Master,114551.0,TRUE,Single,Star,4334.06,Standard,2015-07-01,,TRUE,2015-07,,FALSE
642109,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,Bachelor,94908.0,TRUE,Married,Star,4335.35,Standard,2014-02-01,,TRUE,2014-02,,FALSE
833701,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,College,,FALSE,Single,Star,4340.86,Standard,2014-02-01,,TRUE,2014-02,,FALSE
275442,Canada,New Brunswick,Moncton,E1A 2A7,TRUE,Male,Bachelor,87262.0,TRUE,Married,Star,4349.31,Standard,2016-01-01,,TRUE,2016-01,,FALSE
374345,Canada,Saskatchewan,Regina,S6J 3G0,TRUE,Female,Bachelor,87262.0,TRUE,Married,Star,4349.31,Standard,2015-10-01,,TRUE,2015-10,,FALSE
384825,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,Bachelor,87262.0,TRUE,Married,Star,4349.31,Standard,2012-08-01,,TRUE,2012-08,,FALSE
559233,Canada,Ontario,Kingston,M9K 2P4,TRUE,Female,Bachelor,87262.0,TRUE,Married,Star,4349.31,Standard,2018-07-01,,TRUE,2018-07,,FALSE
564650,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,87262.0,TRUE,Married,Star,4349.31,Standard,2013-08-01,,TRUE,2013-08,,FALSE
277649,Canada,Ontario,Toronto,P1W 1K4,TRUE,Male,Bachelor,94838.0,TRUE,Divorced,Star,4358.76,Standard,2012-08-01,,TRUE,2012-08,,FALSE
176885,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,90142.0,TRUE,Married,Star,4361.37,Standard,2015-12-01,2016-08-01,FALSE,2015-12,8,FALSE
732013,Canada,Ontario,Toronto,M2P 4F6,FALSE,Female,Bachelor,90142.0,TRUE,Married,Star,4361.37,Standard,2015-09-01,,TRUE,2015-09,,FALSE
793318,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Male,College,,FALSE,Single,Star,4362.77,Standard,2016-02-01,,TRUE,2016-02,,FALSE
830024,Canada,Quebec,Montreal,H2T 9K8,TRUE,Female,College,,FALSE,Single,Star,4362.77,Standard,2015-04-01,,TRUE,2015-04,,FALSE
223684,Canada,Ontario,Toronto,P1J 8T7,TRUE,Male,Bachelor,74964.0,TRUE,Married,Star,4362.93,Standard,2018-07-01,,TRUE,2018-07,,FALSE
723262,Canada,Alberta,Edmonton,T3G 6Y6,TRUE,Male,Bachelor,74964.0,TRUE,Married,Star,4362.93,Standard,2018-10-01,,TRUE,2018-10,,FALSE
879892,Canada,Ontario,Toronto,M2M 6J7,TRUE,Male,Bachelor,71797.0,TRUE,Divorced,Star,4363.12,Standard,2018-05-01,,TRUE,2018-05,,FALSE
966117,Canada,Alberta,Calgary,T3E 2V9,TRUE,Male,Bachelor,71797.0,TRUE,Divorced,Star,4363.12,Standard,2012-09-01,,TRUE,2012-09,,FALSE
258358,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,College,,FALSE,Single,Star,4363.2,Standard,2016-07-01,2017-03-01,FALSE,2016-07,8,FALSE
265836,Canada,Quebec,Montreal,H2T 2J6,TRUE,Female,Bachelor,64692.0,TRUE,Single,Star,4364.31,Standard,2013-06-01,,TRUE,2013-06,,FALSE
474174,Canada,Ontario,Sudbury,M5V 1G5,TRUE,Female,Doctor,218703.0,TRUE,Married,Star,4365.26,Standard,2015-11-01,2018-01-01,FALSE,2015-11,26,FALSE
474172,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Bachelor,50951.0,TRUE,Single,Star,4369.04,Standard,2015-05-01,2016-03-01,FALSE,2015-05,10,FALSE
202299,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Female,Doctor,245427.0,TRUE,Married,Star,4373.36,Standard,2017-03-01,,TRUE,2017-03,,FALSE
497467,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Doctor,245427.0,TRUE,Married,Star,4373.36,Standard,2015-03-01,,TRUE,2015-03,,FALSE
971902,Canada,Ontario,Toronto,M1R 4K3,TRUE,Male,College,,FALSE,Married,Star,4376.08,Standard,2014-01-01,2015-11-01,FALSE,2014-01,22,FALSE
134279,Canada,Ontario,Toronto,P1W 1K4,TRUE,Male,Bachelor,78573.0,TRUE,Divorced,Star,4376.36,Standard,2018-08-01,,TRUE,2018-08,,FALSE
474757,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,78573.0,TRUE,Divorced,Star,4376.36,Standard,2014-04-01,2015-05-01,FALSE,2014-04,13,FALSE
635225,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Female,Bachelor,78573.0,TRUE,Divorced,Star,4376.36,Standard,2015-03-01,,TRUE,2015-03,,FALSE
980198,Canada,Quebec,Montreal,H4G 3T4,TRUE,Female,Bachelor,78573.0,TRUE,Divorced,Star,4376.36,Standard,2017-02-01,,TRUE,2017-02,,FALSE
995693,Canada,Alberta,Calgary,T3E 2V9,TRUE,Female,Bachelor,78573.0,TRUE,Divorced,Star,4376.36,Standard,2018-05-01,,TRUE,2018-05,,FALSE
861924,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Male,College,,FALSE,Single,Star,4377.53,Standard,2013-09-01,,TRUE,2013-09,,FALSE
639383,Canada,Ontario,Toronto,M2M 7K8,TRUE,Female,Bachelor,46978.0,TRUE,Married,Star,4381.18,Standard,2018-10-01,,TRUE,2018-10,,FALSE
769731,Canada,Ontario,Toronto,P1W 1K4,TRUE,Female,High School or Below,61040.0,TRUE,Married,Star,4381.88,Standard,2016-03-01,,TRUE,2016-03,,FALSE
884530,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,High School or Below,61040.0,TRUE,Married,Star,4381.88,Standard,2018-07-01,,TRUE,2018-07,,FALSE
207372,Canada,Saskatchewan,Regina,S6J 3G0,TRUE,Male,Bachelor,93733.0,TRUE,Single,Star,4383.15,Standard,2017-12-01,,TRUE,2017-12,,FALSE
236300,Canada,Ontario,Thunder Bay,K8T 5M5,TRUE,Female,Bachelor,55522.0,TRUE,Married,Star,4384.35,Standard,2015-08-01,2016-08-01,FALSE,2015-08,12,FALSE
543553,Canada,Ontario,Toronto,P1J 8T7,TRUE,Female,Master,72027.0,TRUE,Single,Star,4386.28,Standard,2018-11-01,,TRUE,2018-11,,FALSE
639701,Canada,Ontario,Trenton,K8V 4B2,TRUE,Female,Master,72027.0,TRUE,Single,Star,4386.28,Standard,2012-04-01,,TRUE,2012-04,,FALSE
998090,Canada,British Columbia,Dawson Creek,U5I 4F1,FALSE,Male,Bachelor,51427.0,TRUE,Married,Star,4389.28,Standard,2016-07-01,,TRUE,2016-07,,FALSE
283747,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,College,,FALSE,Divorced,Star,4389.95,Standard,2016-04-01,,TRUE,2016-04,,FALSE
863122,Canada,Ontario,Toronto,P5S 6R4,TRUE,Male,Bachelor,52922.0,TRUE,Married,Star,4395.89,Standard,2018-05-01,,TRUE,2018-05,,FALSE
816593,Canada,British Columbia,Victoria,V10 6T5,FALSE,Male,College,,FALSE,Single,Star,4398.05,Standard,2015-11-01,,TRUE,2015-11,,FALSE
440939,Canada,Manitoba,Winnipeg,R2C 0M5,TRUE,Female,High School or Below,68812.0,TRUE,Married,Star,4419.12,Standard,2016-09-01,,TRUE,2016-09,,FALSE
531201,Canada,British Columbia,West Vancouver,V6V 8Z3,TRUE,Female,College,,FALSE,Married,Star,4419.54,Standard,2012-08-01,,TRUE,2012-08,,FALSE
585629,Canada,Quebec,Montreal,H2T 9K8,TRUE,Male,College,,FALSE,Single,Star,4423.69,Standard,2016-03-01,,TRUE,2016-03,,FALSE
347932,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,78444.0,TRUE,Married,Star,4425.75,Standard,2012-09-01,,TRUE,2012-09,,FALSE
417886,Canada,British Columbia,Vancouver,V5R 1W3,TRUE,Female,Bachelor,91100.0,TRUE,Married,Star,4425.91,Standard,2015-02-01,,TRUE,2015-02,,FALSE
514900,Canada,Ontario,Toronto,P1L 8X8,TRUE,Female,Bachelor,91100.0,TRUE,Married,Star,4425.91,Standard,2018-07-01,,TRUE,2018-07,,FALSE
203550,Canada,Quebec,Tremblant,H5Y 2S9,TRUE,Male,Bachelor,53610.0,TRUE,Married,Star,4426.1,Standard,2013-11-01,,TRUE,2013-11,,FALSE
181825,Canada,Alberta,Calgary,T3E 2V9,TRUE,Female,Bachelor,74770.0,TRUE,Married,Star,4428.03,Standard,2015-04-01,,TRUE,2015-04,,FALSE
261582,Canada,New Brunswick,Fredericton,E3B 2H2,TRUE,Male,Bachelor,74770.0,TRUE,Married,Star,4428.03,Standard,2012-07-01,,TRUE,2012-07,,FALSE
679859,Canada,British Columbia,Whistler,V6T 1Y8,TRUE,Female,Bachelor,74770.0,TRUE,Married,Star,4428.03,Standard,2014-09-01,,TRUE,2014-09,,FALSE
977693,Canada,Alberta,Calgary,T3E 2V9,TRUE,Female,College,,FALSE,Single,Nova,2887.74,Promotion,2018-02-01,,TRUE,2018-02,,FALSE
122958,Canada,Nova Scotia,Halifax,B3C 2M8,TRUE,Male,Bachelor,49512.0,TRUE,Married,Star,4430.57,Standard,2016-06-01,,TRUE,2016-06,,FALSE
274698,Canada,British Columbia,Vancouver,V6E 3D9,FALSE,Male,Bachelor,57188.0,TRUE,Married,Star,4434.41,Standard,2013-09-01,2018-03-01,FALSE,2013-09,54,FALSE
